unit,iscedf13,isced11,sex,geo\time	2015 	2014 	2013 
NR,F03,ED8,T,IS	: 	: 	59 
NR,F03,ED8,T,IT	: 	2199 	2481 
NR,F03,ED8,T,LI	15 	18 	18 
NR,F03,ED8,T,LT	351 	347 	352 
NR,F03,ED8,T,LU	86 	83 	76 
NR,F03,ED8,T,LV	255 	270 	307 
NR,F03,ED8,T,MK	50 	2 	20 
NR,F03,ED8,T,MT	10 	8 	0 
NR,F03,ED8,T,NL	: z	: z	: z
NR,F03,ED8,T,NO	930 	929 	1006 
NR,F03,ED8,T,PL	6112 	4308 d	4240 d
NR,F03,ED8,T,PT	2814 	2998 	2892 d
NR,F03,ED8,T,RO	2382 	1591 	1698 
NR,F03,ED8,T,RS	495 	542 	378 
NR,F03,ED8,T,SE	1767 	1788 	1806 
NR,F03,ED8,T,SI	174 	192 	241 
NR,F03,ED8,T,SK	851 	732 	803 
NR,F03,ED8,T,UK	10752 	10347 	10344 
NR,F030,ED35,F,AT	0 	: 	: 
NR,F030,ED35,F,BE	0 	: 	: 
NR,F030,ED35,F,BG	0 	0 	0 
NR,F030,ED35,F,CH	0 	0 	0 
NR,F030,ED35,F,CY	0 	: 	: 
NR,F030,ED35,F,CZ	0 	: 	: 
NR,F030,ED35,F,DE	0 	0 	0 
NR,F030,ED35,F,DK	0 	: 	: 
NR,F030,ED35,F,EE	0 	: 	: 
NR,F030,ED35,F,ES	0 	: 	: 
NR,F030,ED35,F,FI	0 	0 	0 
NR,F030,ED35,F,FR	0 	: 	: 
NR,F030,ED35,F,HU	0 	: 	: 
NR,F030,ED35,F,LI	0 	: 	: 
NR,F030,ED35,F,LT	0 	: 	: 
NR,F030,ED35,F,LU	0 	: 	: 
NR,F030,ED35,F,LV	0 	0 	: 
NR,F030,ED35,F,MK	0 	: 	: 
NR,F030,ED35,F,MT	0 	: 	: 
NR,F030,ED35,F,NL	0 	0 	0 
NR,F030,ED35,F,NO	0 	0 	0 
NR,F030,ED35,F,PL	0 	: 	: 
NR,F030,ED35,F,PT	0 	: 	: 
NR,F030,ED35,F,RO	0 	: 	: 
NR,F030,ED35,F,SE	42 	: 	: 
NR,F030,ED35,F,SI	0 	: 	: 
NR,F030,ED35,F,SK	0 	: 	: 
NR,F030,ED35,M,AT	0 	: 	: 
NR,F030,ED35,M,BE	0 	: 	: 
NR,F030,ED35,M,BG	0 	0 	0 
NR,F030,ED35,M,CH	0 	0 	0 
NR,F030,ED35,M,CY	0 	: 	: 
NR,F030,ED35,M,CZ	0 	: 	: 
NR,F030,ED35,M,DE	0 	0 	0 
NR,F030,ED35,M,DK	0 	: 	: 
NR,F030,ED35,M,EE	0 	: 	: 
NR,F030,ED35,M,ES	0 	: 	: 
NR,F030,ED35,M,FI	0 	0 	0 
NR,F030,ED35,M,FR	0 	: 	: 
NR,F030,ED35,M,HU	0 	: 	: 
NR,F030,ED35,M,LI	0 	: 	: 
NR,F030,ED35,M,LT	0 	: 	: 
NR,F030,ED35,M,LU	0 	: 	: 
NR,F030,ED35,M,LV	0 	0 	: 
NR,F030,ED35,M,MK	0 	: 	: 
NR,F030,ED35,M,MT	0 	: 	: 
NR,F030,ED35,M,NL	0 	0 	0 
NR,F030,ED35,M,NO	0 	0 	0 
NR,F030,ED35,M,PL	0 	: 	: 
NR,F030,ED35,M,PT	0 	: 	: 
NR,F030,ED35,M,RO	0 	: 	: 
NR,F030,ED35,M,SE	44 	: 	: 
NR,F030,ED35,M,SI	0 	: 	: 
NR,F030,ED35,M,SK	0 	: 	: 
NR,F030,ED35,T,AT	0 	: 	: 
NR,F030,ED35,T,BE	0 	: 	: 
NR,F030,ED35,T,BG	0 	0 	0 
NR,F030,ED35,T,CH	0 	0 	0 
NR,F030,ED35,T,CY	0 	: 	: 
NR,F030,ED35,T,CZ	0 	: 	: 
NR,F030,ED35,T,DE	0 	0 	0 
NR,F030,ED35,T,DK	0 	: 	: 
NR,F030,ED35,T,EE	0 	: 	: 
NR,F030,ED35,T,ES	0 	: 	: 
NR,F030,ED35,T,FI	0 	0 	0 
NR,F030,ED35,T,FR	0 	: 	: 
NR,F030,ED35,T,HU	0 	: 	: 
NR,F030,ED35,T,LI	0 	: 	: 
NR,F030,ED35,T,LT	0 	: 	: 
NR,F030,ED35,T,LU	0 	: 	: 
NR,F030,ED35,T,LV	0 	0 	: 
NR,F030,ED35,T,MK	0 	: 	: 
NR,F030,ED35,T,MT	0 	: 	: 
NR,F030,ED35,T,NL	0 	0 	0 
NR,F030,ED35,T,NO	0 	0 	0 
NR,F030,ED35,T,PL	0 	: 	: 
NR,F030,ED35,T,PT	0 	: 	: 
NR,F030,ED35,T,RO	0 	: 	: 
NR,F030,ED35,T,SE	86 	: 	: 
NR,F030,ED35,T,SI	0 	: 	: 
NR,F030,ED35,T,SK	0 	: 	: 
NR,F030,ED45,F,AT	0 	: 	: 
NR,F030,ED45,F,BE	0 	: 	: 
NR,F030,ED45,F,BG	0 	0 	0 
NR,F030,ED45,F,CH	0 	0 	0 
NR,F030,ED45,F,CY	0 	: 	: 
NR,F030,ED45,F,CZ	: d	: 	: 
NR,F030,ED45,F,DE	0 	0 	0 
NR,F030,ED45,F,DK	: z	: 	: 
NR,F030,ED45,F,EE	0 	: 	: 
NR,F030,ED45,F,ES	0 	: 	: 
NR,F030,ED45,F,FI	0 	0 	0 
NR,F030,ED45,F,FR	0 	: 	: 
NR,F030,ED45,F,HR	: z	: 	: 
NR,F030,ED45,F,HU	0 	: 	: 
NR,F030,ED45,F,LI	: z	: 	: 
NR,F030,ED45,F,LT	0 	: 	: 
NR,F030,ED45,F,LU	0 	: 	: 
NR,F030,ED45,F,LV	0 	0 	: 
NR,F030,ED45,F,MK	0 	: 	: 
NR,F030,ED45,F,MT	0 	: 	: 
NR,F030,ED45,F,NL	: z	: z	: z
NR,F030,ED45,F,NO	0 	0 	0 
NR,F030,ED45,F,PL	0 	: 	: 
NR,F030,ED45,F,PT	0 	: 	: 
NR,F030,ED45,F,RO	0 	: 	: 
NR,F030,ED45,F,SE	0 	: 	: 
NR,F030,ED45,F,SI	: z	: 	: 
NR,F030,ED45,F,SK	0 	: 	: 
NR,F030,ED45,M,AT	0 	: 	: 
NR,F030,ED45,M,BE	0 	: 	: 
NR,F030,ED45,M,BG	0 	0 	0 
NR,F030,ED45,M,CH	0 	0 	0 
NR,F030,ED45,M,CY	0 	: 	: 
NR,F030,ED45,M,CZ	: d	: 	: 
NR,F030,ED45,M,DE	0 	0 	0 
NR,F030,ED45,M,DK	: z	: 	: 
NR,F030,ED45,M,EE	0 	: 	: 
NR,F030,ED45,M,ES	0 	: 	: 
NR,F030,ED45,M,FI	0 	0 	0 
NR,F030,ED45,M,FR	0 	: 	: 
NR,F030,ED45,M,HR	: z	: 	: 
NR,F030,ED45,M,HU	0 	: 	: 
NR,F030,ED45,M,LI	: z	: 	: 
NR,F030,ED45,M,LT	0 	: 	: 
NR,F030,ED45,M,LU	0 	: 	: 
NR,F030,ED45,M,LV	0 	0 	: 
NR,F030,ED45,M,MK	0 	: 	: 
NR,F030,ED45,M,MT	0 	: 	: 
NR,F030,ED45,M,NL	: z	: z	: z
NR,F030,ED45,M,NO	0 	0 	0 
NR,F030,ED45,M,PL	0 	: 	: 
NR,F030,ED45,M,PT	0 	: 	: 
NR,F030,ED45,M,RO	0 	: 	: 
NR,F030,ED45,M,SE	0 	: 	: 
NR,F030,ED45,M,SI	: z	: 	: 
NR,F030,ED45,M,SK	0 	: 	: 
NR,F030,ED45,T,AT	0 	: 	: 
NR,F030,ED45,T,BE	0 	: 	: 
NR,F030,ED45,T,BG	0 	0 	0 
NR,F030,ED45,T,CH	0 	0 	0 
NR,F030,ED45,T,CY	0 	: 	: 
NR,F030,ED45,T,CZ	: d	: 	: 
NR,F030,ED45,T,DE	0 	0 	0 
NR,F030,ED45,T,DK	: z	: 	: 
NR,F030,ED45,T,EE	0 	: 	: 
NR,F030,ED45,T,ES	0 	: 	: 
NR,F030,ED45,T,FI	0 	0 	0 
NR,F030,ED45,T,FR	0 	: 	: 
NR,F030,ED45,T,HR	: z	: 	: 
NR,F030,ED45,T,HU	0 	: 	: 
NR,F030,ED45,T,LI	: z	: 	: 
NR,F030,ED45,T,LT	0 	: 	: 
NR,F030,ED45,T,LU	0 	: 	: 
NR,F030,ED45,T,LV	0 	0 	: 
NR,F030,ED45,T,MK	0 	: 	: 
NR,F030,ED45,T,MT	0 	: 	: 
NR,F030,ED45,T,NL	: z	: z	: z
NR,F030,ED45,T,NO	0 	0 	0 
NR,F030,ED45,T,PL	0 	: 	: 
NR,F030,ED45,T,PT	0 	: 	: 
NR,F030,ED45,T,RO	0 	: 	: 
NR,F030,ED45,T,SE	0 	: 	: 
NR,F030,ED45,T,SI	: z	: 	: 
NR,F030,ED45,T,SK	0 	: 	: 
NR,F030,ED5,F,AT	0 	: 	: 
NR,F030,ED5,F,BE	0 	: 	: 
NR,F030,ED5,F,BG	: z	: z	: z
NR,F030,ED5,F,CH	0 	0 	0 
NR,F030,ED5,F,CY	0 	: 	: 
NR,F030,ED5,F,CZ	0 	: 	: 
NR,F030,ED5,F,DE	0 	0 	0 
NR,F030,ED5,F,DK	0 	: 	: 
NR,F030,ED5,F,EE	: z	: 	: 
NR,F030,ED5,F,ES	0 	: 	: 
NR,F030,ED5,F,FI	: z	0 	0 
NR,F030,ED5,F,FR	29 	: 	: 
NR,F030,ED5,F,HR	0 	: 	: 
NR,F030,ED5,F,HU	0 	: 	: 
NR,F030,ED5,F,LI	: z	: 	: 
NR,F030,ED5,F,LT	: z	: 	: 
NR,F030,ED5,F,LU	0 	: 	: 
NR,F030,ED5,F,LV	0 	0 	: 
NR,F030,ED5,F,MK	: z	: 	: 
NR,F030,ED5,F,MT	0 	: 	: 
NR,F030,ED5,F,NL	0 	0 	0 
NR,F030,ED5,F,NO	0 	0 	0 
NR,F030,ED5,F,PL	0 	: 	: 
NR,F030,ED5,F,PT	0 	: 	: 
NR,F030,ED5,F,RO	: z	: 	: 
NR,F030,ED5,F,RS	: z	: 	: 
NR,F030,ED5,F,SE	0 	: 	: 
NR,F030,ED5,F,SI	0 	: 	: 
NR,F030,ED5,F,SK	0 	: 	: 
NR,F030,ED5,M,AT	0 	: 	: 
NR,F030,ED5,M,BE	0 	: 	: 
NR,F030,ED5,M,BG	: z	: z	: z
NR,F030,ED5,M,CH	0 	0 	0 
NR,F030,ED5,M,CY	0 	: 	: 
NR,F030,ED5,M,CZ	0 	: 	: 
NR,F030,ED5,M,DE	0 	0 	0 
NR,F030,ED5,M,DK	0 	: 	: 
NR,F030,ED5,M,EE	: z	: 	: 
NR,F030,ED5,M,ES	0 	: 	: 
NR,F030,ED5,M,FI	: z	0 	0 
NR,F030,ED5,M,FR	8 	: 	: 
NR,F030,ED5,M,HR	0 	: 	: 
NR,F030,ED5,M,HU	0 	: 	: 
NR,F030,ED5,M,LI	: z	: 	: 
NR,F030,ED5,M,LT	: z	: 	: 
NR,F030,ED5,M,LU	0 	: 	: 
NR,F030,ED5,M,LV	0 	0 	: 
NR,F030,ED5,M,MK	: z	: 	: 
NR,F030,ED5,M,MT	0 	: 	: 
NR,F030,ED5,M,NL	0 	0 	0 
NR,F030,ED5,M,NO	0 	0 	0 
NR,F030,ED5,M,PL	0 	: 	: 
NR,F030,ED5,M,PT	0 	: 	: 
NR,F030,ED5,M,RO	: z	: 	: 
NR,F030,ED5,M,RS	: z	: 	: 
NR,F030,ED5,M,SE	0 	: 	: 
NR,F030,ED5,M,SI	0 	: 	: 
NR,F030,ED5,M,SK	0 	: 	: 
NR,F030,ED5,T,AT	0 	: 	: 
NR,F030,ED5,T,BE	0 	: 	: 
NR,F030,ED5,T,BG	: z	: z	: z
NR,F030,ED5,T,CH	0 	0 	0 
NR,F030,ED5,T,CY	0 	: 	: 
NR,F030,ED5,T,CZ	0 	: 	: 
NR,F030,ED5,T,DE	0 	0 	0 
NR,F030,ED5,T,DK	0 	: 	: 
NR,F030,ED5,T,EE	: z	: 	: 
NR,F030,ED5,T,ES	0 	: 	: 
NR,F030,ED5,T,FI	: z	0 	0 
NR,F030,ED5,T,FR	37 	: 	: 
NR,F030,ED5,T,HR	0 	: 	: 
NR,F030,ED5,T,HU	0 	: 	: 
NR,F030,ED5,T,LI	: z	: 	: 
NR,F030,ED5,T,LT	: z	: 	: 
NR,F030,ED5,T,LU	0 	: 	: 
NR,F030,ED5,T,LV	0 	0 	: 
NR,F030,ED5,T,MK	: z	: 	: 
NR,F030,ED5,T,MT	0 	: 	: 
NR,F030,ED5,T,NL	0 	0 	0 
NR,F030,ED5,T,NO	0 	0 	0 
NR,F030,ED5,T,PL	0 	: 	: 
NR,F030,ED5,T,PT	0 	: 	: 
NR,F030,ED5,T,RO	: z	: 	: 
NR,F030,ED5,T,RS	: z	: 	: 
NR,F030,ED5,T,SE	0 	: 	: 
NR,F030,ED5,T,SI	0 	: 	: 
NR,F030,ED5,T,SK	0 	: 	: 
NR,F030,ED6,F,AT	0 	: 	: 
NR,F030,ED6,F,BE	0 	: 	: 
NR,F030,ED6,F,BG	0 	0 	0 
NR,F030,ED6,F,CH	0 	0 	0 
NR,F030,ED6,F,CY	0 	: 	: 
NR,F030,ED6,F,CZ	0 	: 	: 
NR,F030,ED6,F,DE	0 	0 	0 
NR,F030,ED6,F,DK	1098 	: 	: 
NR,F030,ED6,F,EE	0 	: 	: 
NR,F030,ED6,F,ES	0 	: 	: 
NR,F030,ED6,F,FI	0 	0 	0 
NR,F030,ED6,F,FR	11025 	: 	: 
NR,F030,ED6,F,HR	0 	: 	: 
NR,F030,ED6,F,HU	0 	: 	: 
NR,F030,ED6,F,LI	0 	: 	: 
NR,F030,ED6,F,LT	0 	: 	: 
NR,F030,ED6,F,LU	0 	: 	: 
NR,F030,ED6,F,LV	0 	0 	: 
NR,F030,ED6,F,MK	0 	: 	: 
NR,F030,ED6,F,MT	0 	: 	: 
NR,F030,ED6,F,NL	0 	0 	0 
NR,F030,ED6,F,NO	0 	0 	0 
NR,F030,ED6,F,PL	0 	: 	: 
NR,F030,ED6,F,PT	0 	: 	: 
NR,F030,ED6,F,RO	0 	: 	: 
NR,F030,ED6,F,RS	0 	: 	: 
NR,F030,ED6,F,SE	0 	: 	: 
NR,F030,ED6,F,SI	0 	: 	: 
NR,F030,ED6,F,SK	0 	: 	: 
NR,F030,ED6,M,AT	0 	: 	: 
NR,F030,ED6,M,BE	0 	: 	: 
NR,F030,ED6,M,BG	0 	0 	0 
NR,F030,ED6,M,CH	0 	0 	0 
NR,F030,ED6,M,CY	0 	: 	: 
NR,F030,ED6,M,CZ	0 	: 	: 
NR,F030,ED6,M,DE	0 	0 	0 
NR,F030,ED6,M,DK	1071 	: 	: 
NR,F030,ED6,M,EE	0 	: 	: 
NR,F030,ED6,M,ES	0 	: 	: 
NR,F030,ED6,M,FI	0 	0 	0 
NR,F030,ED6,M,FR	9119 	: 	: 
NR,F030,ED6,M,HR	0 	: 	: 
NR,F030,ED6,M,HU	0 	: 	: 
NR,F030,ED6,M,LI	0 	: 	: 
NR,F030,ED6,M,LT	0 	: 	: 
NR,F030,ED6,M,LU	0 	: 	: 
NR,F030,ED6,M,LV	0 	0 	: 
NR,F030,ED6,M,MK	0 	: 	: 
NR,F030,ED6,M,MT	0 	: 	: 
NR,F030,ED6,M,NL	0 	0 	0 
NR,F030,ED6,M,NO	0 	0 	0 
NR,F030,ED6,M,PL	0 	: 	: 
NR,F030,ED6,M,PT	0 	: 	: 
NR,F030,ED6,M,RO	0 	: 	: 
NR,F030,ED6,M,RS	0 	: 	: 
NR,F030,ED6,M,SE	0 	: 	: 
NR,F030,ED6,M,SI	0 	: 	: 
NR,F030,ED6,M,SK	0 	: 	: 
NR,F030,ED6,T,AT	0 	: 	: 
NR,F030,ED6,T,BE	0 	: 	: 
NR,F030,ED6,T,BG	0 	0 	0 
NR,F030,ED6,T,CH	0 	0 	0 
NR,F030,ED6,T,CY	0 	: 	: 
NR,F030,ED6,T,CZ	0 	: 	: 
NR,F030,ED6,T,DE	0 	0 	0 
NR,F030,ED6,T,DK	2169 	: 	: 
NR,F030,ED6,T,EE	0 	: 	: 
NR,F030,ED6,T,ES	0 	: 	: 
NR,F030,ED6,T,FI	0 	0 	0 
NR,F030,ED6,T,FR	20144 	: 	: 
NR,F030,ED6,T,HR	0 	: 	: 
NR,F030,ED6,T,HU	0 	: 	: 
NR,F030,ED6,T,LI	0 	: 	: 
NR,F030,ED6,T,LT	0 	: 	: 
NR,F030,ED6,T,LU	0 	: 	: 
NR,F030,ED6,T,LV	0 	0 	: 
NR,F030,ED6,T,MK	0 	: 	: 
NR,F030,ED6,T,MT	0 	: 	: 
NR,F030,ED6,T,NL	0 	0 	0 
NR,F030,ED6,T,NO	0 	0 	0 
NR,F030,ED6,T,PL	0 	: 	: 
NR,F030,ED6,T,PT	0 	: 	: 
NR,F030,ED6,T,RO	0 	: 	: 
NR,F030,ED6,T,RS	0 	: 	: 
NR,F030,ED6,T,SE	0 	: 	: 
NR,F030,ED6,T,SI	0 	: 	: 
NR,F030,ED6,T,SK	0 	: 	: 
NR,F030,ED7,F,AT	0 	: 	: 
NR,F030,ED7,F,BE	0 	: 	: 
NR,F030,ED7,F,BG	0 	0 	0 
NR,F030,ED7,F,CH	0 	0 	0 
NR,F030,ED7,F,CY	0 	: 	: 
NR,F030,ED7,F,CZ	0 	: 	: 
NR,F030,ED7,F,DE	0 	0 	0 
NR,F030,ED7,F,DK	94 	: 	: 
NR,F030,ED7,F,EE	0 	: 	: 
NR,F030,ED7,F,ES	0 	: 	: 
NR,F030,ED7,F,FI	0 	0 	0 
NR,F030,ED7,F,FR	1009 	: 	: 
NR,F030,ED7,F,HR	0 	: 	: 
NR,F030,ED7,F,HU	0 	: 	: 
NR,F030,ED7,F,LI	0 	: 	: 
NR,F030,ED7,F,LT	0 	: 	: 
NR,F030,ED7,F,LU	0 	: 	: 
NR,F030,ED7,F,LV	0 	0 	: 
NR,F030,ED7,F,MK	0 	: 	: 
NR,F030,ED7,F,MT	0 	: 	: 
NR,F030,ED7,F,NL	0 	0 	0 
NR,F030,ED7,F,NO	0 	0 	0 
NR,F030,ED7,F,PL	0 	: 	: 
NR,F030,ED7,F,PT	0 	: 	: 
NR,F030,ED7,F,RO	0 	: 	: 
NR,F030,ED7,F,RS	0 	: 	: 
NR,F030,ED7,F,SE	0 	: 	: 
NR,F030,ED7,F,SI	0 	: 	: 
NR,F030,ED7,F,SK	0 	: 	: 
NR,F030,ED7,M,AT	0 	: 	: 
NR,F030,ED7,M,BE	0 	: 	: 
NR,F030,ED7,M,BG	0 	0 	0 
NR,F030,ED7,M,CH	0 	0 	0 
NR,F030,ED7,M,CY	0 	: 	: 
NR,F030,ED7,M,CZ	0 	: 	: 
NR,F030,ED7,M,DE	0 	0 	0 
NR,F030,ED7,M,DK	114 	: 	: 
NR,F030,ED7,M,EE	0 	: 	: 
NR,F030,ED7,M,ES	0 	: 	: 
NR,F030,ED7,M,FI	0 	0 	0 
NR,F030,ED7,M,FR	732 	: 	: 
NR,F030,ED7,M,HR	0 	: 	: 
NR,F030,ED7,M,HU	0 	: 	: 
NR,F030,ED7,M,LI	0 	: 	: 
NR,F030,ED7,M,LT	0 	: 	: 
NR,F030,ED7,M,LU	0 	: 	: 
NR,F030,ED7,M,LV	0 	0 	: 
NR,F030,ED7,M,MK	0 	: 	: 
NR,F030,ED7,M,MT	0 	: 	: 
NR,F030,ED7,M,NL	0 	0 	0 
NR,F030,ED7,M,NO	0 	0 	0 
NR,F030,ED7,M,PL	0 	: 	: 
NR,F030,ED7,M,PT	0 	: 	: 
NR,F030,ED7,M,RO	0 	: 	: 
NR,F030,ED7,M,RS	0 	: 	: 
NR,F030,ED7,M,SE	0 	: 	: 
NR,F030,ED7,M,SI	0 	: 	: 
NR,F030,ED7,M,SK	0 	: 	: 
NR,F030,ED7,T,AT	0 	: 	: 
NR,F030,ED7,T,BE	0 	: 	: 
NR,F030,ED7,T,BG	0 	0 	0 
NR,F030,ED7,T,CH	0 	0 	0 
NR,F030,ED7,T,CY	0 	: 	: 
NR,F030,ED7,T,CZ	0 	: 	: 
NR,F030,ED7,T,DE	0 	0 	0 
NR,F030,ED7,T,DK	208 	: 	: 
NR,F030,ED7,T,EE	0 	: 	: 
NR,F030,ED7,T,ES	0 	: 	: 
NR,F030,ED7,T,FI	0 	0 	0 
NR,F030,ED7,T,FR	1741 	: 	: 
NR,F030,ED7,T,HR	0 	: 	: 
NR,F030,ED7,T,HU	0 	: 	: 
NR,F030,ED7,T,LI	0 	: 	: 
NR,F030,ED7,T,LT	0 	: 	: 
NR,F030,ED7,T,LU	0 	: 	: 
NR,F030,ED7,T,LV	0 	0 	: 
NR,F030,ED7,T,MK	0 	: 	: 
NR,F030,ED7,T,MT	0 	: 	: 
NR,F030,ED7,T,NL	0 	0 	0 
NR,F030,ED7,T,NO	0 	0 	0 
NR,F030,ED7,T,PL	0 	: 	: 
NR,F030,ED7,T,PT	0 	: 	: 
NR,F030,ED7,T,RO	0 	: 	: 
NR,F030,ED7,T,RS	0 	: 	: 
NR,F030,ED7,T,SE	0 	: 	: 
NR,F030,ED7,T,SI	0 	: 	: 
NR,F030,ED7,T,SK	0 	: 	: 
NR,F030,ED8,F,AT	0 	: 	: 
NR,F030,ED8,F,BE	0 	: 	: 
NR,F030,ED8,F,BG	0 	0 	0 
NR,F030,ED8,F,CH	0 	0 	0 
NR,F030,ED8,F,CY	0 	: 	: 
NR,F030,ED8,F,CZ	0 	: 	: 
NR,F030,ED8,F,DE	0 	0 	0 
NR,F030,ED8,F,DK	0 	: 	: 
NR,F030,ED8,F,EE	0 	: 	: 
NR,F030,ED8,F,ES	0 	: 	: 
NR,F030,ED8,F,FI	0 	0 	0 
NR,F030,ED8,F,FR	0 	: 	: 
NR,F030,ED8,F,HR	0 	: 	: 
NR,F030,ED8,F,HU	0 	: 	: 
NR,F030,ED8,F,LI	0 	: 	: 
NR,F030,ED8,F,LT	0 	: 	: 
NR,F030,ED8,F,LU	0 	: 	: 
NR,F030,ED8,F,LV	0 	0 	: 
NR,F030,ED8,F,MK	0 	: 	: 
NR,F030,ED8,F,MT	0 	: 	: 
NR,F030,ED8,F,NL	: z	: z	: z
NR,F030,ED8,F,NO	0 	0 	0 
NR,F030,ED8,F,PL	0 	: 	: 
NR,F030,ED8,F,PT	0 	: 	: 
NR,F030,ED8,F,RO	0 	: 	: 
NR,F030,ED8,F,RS	0 	: 	: 
NR,F030,ED8,F,SE	0 	: 	: 
NR,F030,ED8,F,SI	0 	: 	: 
NR,F030,ED8,F,SK	0 	: 	: 
NR,F030,ED8,M,AT	0 	: 	: 
NR,F030,ED8,M,BE	0 	: 	: 
NR,F030,ED8,M,BG	0 	0 	0 
NR,F030,ED8,M,CH	0 	0 	0 
NR,F030,ED8,M,CY	0 	: 	: 
NR,F030,ED8,M,CZ	0 	: 	: 
NR,F030,ED8,M,DE	0 	0 	0 
NR,F030,ED8,M,DK	0 	: 	: 
NR,F030,ED8,M,EE	0 	: 	: 
NR,F030,ED8,M,ES	0 	: 	: 
NR,F030,ED8,M,FI	0 	0 	0 
NR,F030,ED8,M,FR	0 	: 	: 
NR,F030,ED8,M,HR	0 	: 	: 
NR,F030,ED8,M,HU	0 	: 	: 
NR,F030,ED8,M,LI	0 	: 	: 
NR,F030,ED8,M,LT	0 	: 	: 
NR,F030,ED8,M,LU	0 	: 	: 
NR,F030,ED8,M,LV	0 	0 	: 
NR,F030,ED8,M,MK	0 	: 	: 
NR,F030,ED8,M,MT	0 	: 	: 
NR,F030,ED8,M,NL	: z	: z	: z
NR,F030,ED8,M,NO	0 	0 	0 
NR,F030,ED8,M,PL	0 	: 	: 
NR,F030,ED8,M,PT	0 	: 	: 
NR,F030,ED8,M,RO	0 	: 	: 
NR,F030,ED8,M,RS	0 	: 	: 
NR,F030,ED8,M,SE	0 	: 	: 
NR,F030,ED8,M,SI	0 	: 	: 
NR,F030,ED8,M,SK	0 	: 	: 
NR,F030,ED8,T,AT	0 	: 	: 
NR,F030,ED8,T,BE	0 	: 	: 
NR,F030,ED8,T,BG	0 	0 	0 
NR,F030,ED8,T,CH	0 	0 	0 
NR,F030,ED8,T,CY	0 	: 	: 
NR,F030,ED8,T,CZ	0 	: 	: 
NR,F030,ED8,T,DE	0 	0 	0 
NR,F030,ED8,T,DK	0 	: 	: 
NR,F030,ED8,T,EE	0 	: 	: 
NR,F030,ED8,T,ES	0 	: 	: 
NR,F030,ED8,T,FI	0 	0 	0 
NR,F030,ED8,T,FR	0 	: 	: 
NR,F030,ED8,T,HR	0 	: 	: 
NR,F030,ED8,T,HU	0 	: 	: 
NR,F030,ED8,T,LI	0 	: 	: 
NR,F030,ED8,T,LT	0 	: 	: 
NR,F030,ED8,T,LU	0 	: 	: 
NR,F030,ED8,T,LV	0 	0 	: 
NR,F030,ED8,T,MK	0 	: 	: 
NR,F030,ED8,T,MT	0 	: 	: 
NR,F030,ED8,T,NL	: z	: z	: z
NR,F030,ED8,T,NO	0 	0 	0 
NR,F030,ED8,T,PL	0 	: 	: 
NR,F030,ED8,T,PT	0 	: 	: 
NR,F030,ED8,T,RO	0 	: 	: 
NR,F030,ED8,T,RS	0 	: 	: 
NR,F030,ED8,T,SE	0 	: 	: 
NR,F030,ED8,T,SI	0 	: 	: 
NR,F030,ED8,T,SK	0 	: 	: 
NR,F0300,ED35,F,AT	0 	: 	: 
NR,F0300,ED35,F,BE	0 	: 	: 
NR,F0300,ED35,F,BG	0 	: 	: 
NR,F0300,ED35,F,CH	0 	: 	: 
NR,F0300,ED35,F,CY	0 	: 	: 
NR,F0300,ED35,F,CZ	0 	: 	: 
NR,F0300,ED35,F,DE	0 	: 	: 
NR,F0300,ED35,F,DK	0 	: 	: 
NR,F0300,ED35,F,EE	0 	: 	: 
NR,F0300,ED35,F,ES	0 	: 	: 
NR,F0300,ED35,F,FI	0 	: 	: 
NR,F0300,ED35,F,FR	0 	: 	: 
NR,F0300,ED35,F,HU	0 	: 	: 
NR,F0300,ED35,F,LI	0 	: 	: 
NR,F0300,ED35,F,LT	0 	: 	: 
NR,F0300,ED35,F,LU	0 	: 	: 
NR,F0300,ED35,F,LV	0 	: 	: 
NR,F0300,ED35,F,MK	0 	: 	: 
NR,F0300,ED35,F,MT	0 	: 	: 
NR,F0300,ED35,F,NL	0 	: 	: 
NR,F0300,ED35,F,NO	0 	: 	: 
NR,F0300,ED35,F,PL	0 	: 	: 
NR,F0300,ED35,F,PT	0 	: 	: 
NR,F0300,ED35,F,RO	0 	: 	: 
NR,F0300,ED35,F,SE	42 	: 	: 
NR,F0300,ED35,F,SI	0 	: 	: 
NR,F0300,ED35,F,SK	0 	: 	: 
NR,F0300,ED35,M,AT	0 	: 	: 
NR,F0300,ED35,M,BE	0 	: 	: 
NR,F0300,ED35,M,BG	0 	: 	: 
NR,F0300,ED35,M,CH	0 	: 	: 
NR,F0300,ED35,M,CY	0 	: 	: 
NR,F0300,ED35,M,CZ	0 	: 	: 
NR,F0300,ED35,M,DE	0 	: 	: 
NR,F0300,ED35,M,DK	0 	: 	: 
NR,F0300,ED35,M,EE	0 	: 	: 
NR,F0300,ED35,M,ES	0 	: 	: 
NR,F0300,ED35,M,FI	0 	: 	: 
NR,F0300,ED35,M,FR	0 	: 	: 
NR,F0300,ED35,M,HU	0 	: 	: 
NR,F0300,ED35,M,LI	0 	: 	: 
NR,F0300,ED35,M,LT	0 	: 	: 
NR,F0300,ED35,M,LU	0 	: 	: 
NR,F0300,ED35,M,LV	0 	: 	: 
NR,F0300,ED35,M,MK	0 	: 	: 
NR,F0300,ED35,M,MT	0 	: 	: 
